<p>Cuál de las siguientes NO ES una fuente recomendada para encontrar subcontratistas según el libro?</p>,1,"one, shuffle","Las asociaciones de la industria, anuncios en línea y referencias personales son mencionadas como fuentes recomendadas para encontrar subcontratistas. Las revistas de moda no son una fuente adecuada para este propósito. Referencia: Capítulo 4, Fuentes para encontrar subcontratistas, página 4-1."
,<p>Subcontratistas en un campo diferente que han trabajado con otros subcontratistas en otros trabajos.</p>,,
,<p>Proveedores.</p>,,
,<p>Otros contratistas en su campo.</p>,,
*,Revistas de moda,,
<p>Cuál es una de las fuentes sugeridas para encontrar subcontratistas?</p>,1,"one, shuffle","<p>El libro menciona que las ferias de la construcción son una buena oportunidad para conocer a posibles subcontratistas y evaluar sus habilidades y experiencias directamente. Referencia: Capítulo 4, Fuentes para encontrar subcontratistas, página 4-1.</p>"
,<p>Redes sociales.</p>,,
,<p>Revistas de moda.</p>,,
*,<p>Arquitectos o ingenieros.</p>,,
,<p>Parques públicos.</p>,,
<p>Cuál es una fuente recomendada para encontrar subcontratistas mencionada en el libro?</p>,1,"one, shuffle","El libro menciona las referencias personales como una fuente confiable para encontrar subcontratistas, ya que ofrecen recomendaciones basadas en experiencias previas. Referencia: Capítulo 4, Fuentes para encontrar subcontratistas, página 4-1."
,<p>Periódicos locales.</p>,,
,<p>Redes sociales.</p>,,
*,<p>Referencias personales.</p>,,
,<p>Revistas de moda.</p>,,
<p>Qué factor es esencial para mantener una sociedad ganadora con subcontratistas?</p>,1,"one, shuffle","La comunicación abierta y honesta es fundamental para mantener una relación sólida con los subcontratistas. Esto asegura que ambas partes estén al tanto de cualquier problema o cambio en el proyecto. El cumplimiento de plazos, aunque importante, no es tan crucial como la comunicación. (página 4-2)"
,<p>Comunicación abierta y honesta.</p>,,
,<p>Revisiones periódicas del trabajo.</p>,,
,<p>Cumplimiento de plazos.</p>,,
*,<p>Proporcione orientación en cuanto a sus políticas y procedimientos.</p>,,
<p>Cuál de las siguientes NO es una práctica recomendada para construir una relación efectiva con subcontratistas?</p>,1,"one, shuffle","La transparencia en la comunicación y el respeto mutuo son fundamentales para una relación efectiva. Sin embargo, cambiar frecuentemente los subcontratistas no fomenta una relación sólida y duradera. (página 4-2)"
,<p>Esté abierto a recibir comentarios y sugerencias.</p>,,
*,<p>Cambiar frecuentemente los subcontratistas.</p>,,
